text,label
"* Chad's a crazy, animal, and he's already making up stories about fucking Normie's girl, because he's such a sick fuck. No wonder they won't let Chad near them...",2.3 dehumanising attacks & overt sexual objectification
"* Chad and his group are such horny, disgusting animals. Chad and his group of perverted beasts",2.3 dehumanising attacks & overt sexual objectification
"* It's like she's a chav in a chav party. and the bloke there are all:'she's a right dirty bitch, we'll get her off'",2.3 dehumanising attacks & overt sexual objectification
* I bet she's probably had more than her fair share of cock tonight. At the age of 17.,2.3 dehumanising attacks & overt sexual objectification
* Did you read the caption? He's a total cun. They had sex too many times too often. I'm surprised she even wants that. No wonder she's always a bit gassy.,2.3 dehumanising attacks & overt sexual objectification
"* I can see the video in her brain right now. She's a pornstar & her name is something like ""Tara"".",2.3 dehumanising attacks & overt sexual objectification
* They have to have something to do with it. I know I'd love to be a fly on their wall on a night like that. And I would love to lick her pussy whilst she rides his hard cock and suck him off. She would look so sexy,2.3 dehumanising attacks & overt sexual objectification
"* Yeah, yeah i know, I think she's a hotty, but she's got a long way to go before she becomes even remotely attractive to me.",2.3 dehumanising attacks & overt sexual objectification
* I don’t know how a strong black man is supposed to be feminine. I’m glad I have a strong black man inside!,2.3 dehumanising attacks & overt sexual objectification
"* Not that I care, but they’re both black men. Can we have a white girl next?",2.3 dehumanising attacks & overt sexual objectification
* It's always funny watching black women cry. Black women are the only people that can cry and still be hot at the same time.,2.3 dehumanising attacks & overt sexual objectification
* That's what I'm talking about. I'm talking about black women. My mama is hot.,2.3 dehumanising attacks & overt sexual objectification
"* It's a free country. If he wants to fuck a black women, that's what he will do.",2.3 dehumanising attacks & overt sexual objectification
* I was thinking that he was going to get a black bitch next,2.3 dehumanising attacks & overt sexual objectification
* I can't tell if it's her or the cameraman.,2.3 dehumanising attacks & overt sexual objectification
* She's fucking black,2.3 dehumanising attacks & overt sexual objectification
* I think i can get the feeling that these guys are actually sad and they're trying to make a name for themselves on the internet.,2.3 dehumanising attacks & overt sexual objectification
* He may have the best bbw tits in the world but at least he's not a rapist.,2.3 dehumanising attacks & overt sexual objectification
* I have had enough. I am moving on.,2.3 dehumanising attacks & overt sexual objectification
"* These chads are so weird. I cant figure these out. If they dont want the ""white picket fence type"" they shouldnt have gone for the ""fuck all night and fuck in public"" approach. Is this some kinda of weird form of masculinity?",2.3 dehumanising attacks & overt sexual objectification
* I like the fact that you feel like your a better woman than those women.,2.3 dehumanising attacks & overt sexual objectification
* Just shut the fuck up and go to the zoo!,2.3 dehumanising attacks & overt sexual objectification
"* Can't believe Normie's have to use their little ""feminine wiles"" to get anyone to notice their amazing bodies.",2.3 dehumanising attacks & overt sexual objectification
* Imagine if the men could be forced to be in threesomes with women.,2.3 dehumanising attacks & overt sexual objectification
* This should be mandatory. If men were forced to be in threesomes with women they'd make men better.,2.3 dehumanising attacks & overt sexual objectification
* The fact that you can even type that shit is a miracle. What a disgusting excuse for a woman you are.,2.3 dehumanising attacks & overt sexual objectification
* Why do you expect to be with women like these?,2.3 dehumanising attacks & overt sexual objectification
* I think he is just a weak beta,2.3 dehumanising attacks & overt sexual objectification
* A male has to be trained to handle that type of thing.,2.3 dehumanising attacks & overt sexual objectification
"* I can just picture it: a group of girls sitting around a campfire, singing songs and drinking tea out of dainty cups, when all of a sudden a couple of alpha males walks by and...",2.3 dehumanising attacks & overt sexual objectification
"* She literally must have just been at a bbc riding session or something. that black cock would be so thick it would be like her pussy, but with a thick black dick.",2.3 dehumanising attacks & overt sexual objectification
"* I'm a fan of all kinds of porn, but what I like are the big brest porn videos & this is one of those.....",2.3 dehumanising attacks & overt sexual objectification
"* If I see one more image of black men with big round boobies, I am going to explode.",2.3 dehumanising attacks & overt sexual objectification
* I want a black man to give me my first black monster cock.....,2.3 dehumanising attacks & overt sexual objectification
"* If she wasn't such a dirty little slut, I'd have to wonder if she really is black.....",2.3 dehumanising attacks & overt sexual objectification
"* I would love that, but that's not the point my nigga....",2.3 dehumanising attacks & overt sexual objectification
"* I just wanna see Chad's cock on the floor, I'm sure Chad has never had a white pussy.....",2.3 dehumanising attacks & overt sexual objectification
"* This guy looks kind of like Chad, too.....",2.3 dehumanising attacks & overt sexual objectification
"* It was a very awkward, yet very cool moment. I felt both of them could have been a lot closer, but it was a very close call. Chad could literally have literally been fucking this woman with his dick & Normie just looked right on.",2.3 dehumanising attacks & overt sexual objectification
